index_0,sample,value
3,23,0.008456321595084929
4,23,0.17347340966327576
0,24,0.2903120764241505
1,24,0.017372379266648117
2,24,0.259948505249764
3,24,0.004849290665434453
4,24,0.09826766226582424
0,25,0.16424446441412682
1,25,0.008760882963581197
2,25,0.12214394440298973
3,25,0.00470324204654832
4,25,0.11139740942269123
0,26,0.30341702977233354
1,26,0.009173922016482663
2,26,0.4146079476872861
3,26,0.011755105101022595
4,26,0.09426417905940648
0,27,0.26954848549894134
1,27,0.009645172593686135
2,27,0.4166353230271895
3,27,0.008694478323580827
4,27,0.08033163595445023
0,28,0.143953085022407
1,28,0.011289292558400528
2,28,0.19775948042973207
3,28,0.008346274741278555
4,28,0.10918659998603773
0,29,0.27749578823311094
1,29,0.007115036108605111
2,29,0.12135388300497255
3,29,0.020227594708439392
4,29,0.09841858071888977
0,30,0.22496708005677177
1,30,0.006412966833616201
2,30,0.110991537508318
3,30,0.0182444661458196
4,30,0.09937100501777252
0,31,0.3053691092432665
1,31,0.005813375293381495
2,31,0.34471560492005526
3,31,0.007482930442824066
4,31,0.10514514414044068
0,32,0.2501191816717089
1,32,0.009039714551247649
2,32,0.23703018851990515
3,32,0.005175505285900162
4,32,0.14083094437120822
0,33,0.29354867402179624
1,33,0.005925605289862808
2,33,0.22366899466076778
3,33,0.0035883801464683235
4,33,0.0672371548953633
0,34,0.3240735544458282
1,34,0.005097339388089116
2,34,0.13192777352338403
3,34,0.0025539539552615837
4,34,0.07881554997606738
0,35,0.16809658088058604
1,35,0.005095434752324409
2,35,0.19640577429832118
3,35,0.02146288419813063
4,35,0.07853233678974136
0,36,0.11455449412432792
1,36,0.007605405040510892
2,36,0.1909095249596635
3,36,0.01482188894663376
4,36,0.08402982804129822
0,37,0.19131311936242418
1,37,0.011001071685020238
2,37,0.12644299342239268
3,37,0.003779181568506887
4,37,0.20371046354205546
0,38,0.2275909920121169
1,38,0.0066672919889859406
2,38,0.12867387482264953
3,38,0.003342836776236199
4,38,0.1406945750508844
0,39,0.12496112672492188
1,39,0.015130602413136185
2,39,0.16065052341248348
3,39,0.004398427908304159
4,39,0.19782732728421334
0,40,0.2670154708041078
1,40,0.006999101143023254
2,40,0.1336508398415809
3,40,0.004063447442715104
4,40,0.09498722828311154
0,41,0.22058911867556924
1,41,0.0039008079934623185
2,41,0.12015926923895692
3,41,0.004071966496634562
4,41,0.14638952428377305
0,42,0.20505915117252252
1,42,0.01797688834714887
2,42,0.08670483861894984
3,42,0.001936475897978573
4,42,0.20651121617832346
0,43,0.15115016241795004
1,43,0.018330518786696504
2,43,0.1267830449750788
3,43,0.01896158478009473
4,43,0.03352638632100116
0,44,0.24197923199474372
1,44,0.006641811298922001
2,44,0.17562093870199114
3,44,0.02747547310026664
4,44,0.036520805544883045
0,45,0.20197465964124656
1,45,0.006787319997981003
2,45,0.06264832160806912
3,45,0.0052870197287512265
4,45,0.16136250293215976
0,46,0.23217311481208103
1,46,0.007609673398687226
2,46,0.037658344184573506
3,46,0.0042880691939266025
4,46,0.115414379291426
0,47,0.20204016601239236
1,47,0.011473438373095921
2,47,0.10030676143630689
3,47,0.005046936553309386
4,47,0.20668909803944877
0,48,0.1946434674948222
1,48,0.008546975696436913
2,48,0.09364851553952916
3,48,0.007155537697188442
4,48,0.17654681289862684
0,49,0.19845621495219706
1,49,0.0050846750275932405
2,49,0.12043120898710136
3,49,0.007689842314396157
4,49,0.17656606018056864
0,50,0.3212892726792105
1,50,0.011009246343656777
2,50,0.048687301912264495
3,50,0.0050682433622355975
4,50,0.08972663201742892
0,51,0.2743054791516477
1,51,0.006275081551271582
2,51,0.13596272039473112
3,51,0.008085969828117767
4,51,0.10226114636622713
0,52,0.18339790417592902
1,52,0.013258941185771395
2,52,0.08210482914828471
3,52,0.006732304409919947
4,52,0.10882059600334615
0,53,0.2002832425419858
1,53,0.010318049793012356
2,53,0.09548187298938579
3,53,0.0050671582896561936
4,53,0.08413882607026689
0,54,0.13458876540664522
1,54,0.007002875548459773
2,54,0.09136626948683785
3,54,0.004390570510733764
4,54,0.08177532456289266
0,55,0.13366233085616624
1,55,0.0047603415455337444
2,55,0.09471633293176043
3,55,0.006606273243510867
4,55,0.15073788593928789
0,56,0.18908837610604412
1,56,0.006711889760312388
2,56,0.08208305575275703
3,56,0.005539329963833993
4,56,0.12224925639205275
0,57,0.1844327555485421
1,57,0.013204455493707919
2,57,0.13640792615868402
3,57,0.0037087719773232154
4,57,0.12458929181523588
0,58,0.1713403442378525
1,58,0.005261462167539865
2,58,0.08783723215849787
3,58,0.0063823178559016605
4,58,0.10830489574790608
0,59,0.22404343647753594
1,59,0.007185779328164994
2,59,0.06558754605656875
3,59,0.0028475191366942616
4,59,0.14991780417676948
0,60,0.2636582901995305
1,60,0.00933371078716827
2,60,0.12465525513301734
3,60,0.003968578795498237
4,60,0.15444199176571594
0,61,0.2596709205424235
1,61,0.012155123069316058
2,61,0.21021403221265433
3,61,0.006765256914335208
4,61,0.14085362241301036
0,62,0.1503891020671404
1,62,0.005908986136616404
2,62,0.09998924401409261
3,62,0.008309401482557342
4,62,0.17305760449739482
0,63,0.20091075512473577
1,63,0.0066612372684058015
2,63,0.11813362300257393
3,63,0.013480226638703269
4,63,0.27982831777752193
0,64,0.2782585359815206
1,64,0.006205948262005084
2,64,0.2513879381688653
3,64,0.0037883223035886137
4,64,0.16099781973716043
0,65,0.14717106407822525
1,65,0.009465645841178963
2,65,0.09537701071325078
3,65,0.0033904991321091916
4,65,0.19834999959638022
0,66,0.1577978997841797
1,66,0.006604440311600734
2,66,0.08848305708531809
3,66,0.005638246641168444
4,66,0.16453861133606654
0,67,0.16221544494071907
1,67,0.004869790424472477
2,67,0.11820955427607123
3,67,0.004597211795706085
4,67,0.12999605684841908
0,68,0.19589236860437836
1,68,0.008675490328944295
2,68,0.05828337926223638
3,68,0.0059171153423316115
4,68,0.13191910903594808
0,69,0.2693442491983606
1,69,0.009711136197765721
2,69,0.0655257683378727
3,69,0.012222007579153364
4,69,0.20955851647809973
0,70,0.18109613367889257
1,70,0.013263530950932884
2,70,0.15500895162916692
3,70,0.0064706564071859984
4,70,0.16486171186537044
0,71,0.23642747549238957
1,71,0.010786412166404654
2,71,0.07135015523229714
3,71,0.008509160146923017
4,71,0.21046778866434807
0,72,0.19037909857199742
1,72,0.012790686436363774
2,72,0.06482431873784963
3,72,0.020274271860864237
4,72,0.22040408653747884
0,73,0.15103675461650962
1,73,0.018404811294813583
2,73,0.030059166535257763
3,73,0.12306474682120544
4,73,0.058691832197733385
0,74,0.22594812464063108
1,74,0.0052642032654181764
2,74,0.08015669496877653
3,74,0.1688622702541684
4,74,0.074020099714623
0,75,0.3009149441810199
1,75,0.008194683075024398
2,75,0.06385038762288867
3,75,0.0152340709075421
4,75,0.1766183402659128
0,76,0.14130531660577272
1,76,0.004573675391488908
2,76,0.1215385311581873
3,76,0.008117328528142637
4,76,0.12505876405571134
0,77,0.22055132131320665
1,77,0.006171802885005755
2,77,0.06593093420841178
3,77,0.01664180842477624
4,77,0.20095019681733117
0,78,0.14472824498835857
1,78,0.007932585465561935
2,78,0.062084858661834254
3,78,0.02381172069141402
4,78,0.12664140622731584
0,79,0.1626618876435324
1,79,0.00927800867358709
2,79,0.06319861426952617
3,79,0.015992599002786836
4,79,0.10780586946322512
0,80,0.24298529040604475
1,80,0.009133349167768458
2,80,0.09639910572915023
3,80,0.03284709752594947
4,80,0.1527173231803151
0,81,0.1331032646105624
1,81,0.006021603260432551
2,81,0.12327983759240838
3,81,0.013472793241215475
4,81,0.2894782576493614
0,82,0.19143605521931348
1,82,0.010583082330637107
2,82,0.1473013652389057
3,82,0.011984169383247333
4,82,0.12804787534371315
0,83,0.32336707287568844
1,83,0.0055694512921062285
2,83,0.0942105965730673
3,83,0.010671351610931315
4,83,0.13359724795870476
0,84,0.1977300206985836
1,84,0.009765703544575698
2,84,0.15425762670948312
3,84,0.01348295866979326
4,84,0.1476226665241117
0,85,0.16761652667818247
1,85,0.010032903194045567
2,85,0.18616514894434383
3,85,0.0934987398817323
4,85,0.014518311061510705
0,86,0.18476006631598674
1,86,0.004791699615667135
2,86,0.17203299102791458
3,86,0.09997406746325539
4,86,0.015671107450453095
0,87,0.15336818257279775
1,87,0.008087146998887063
2,87,0.4625305389602814
3,87,0.10202206652980167
4,87,0.019543503925378847
0,88,0.2856978053169855
1,88,0.0053579248606062495
2,88,0.18698596176189408
3,88,0.2439629827794605
4,88,0.012787012911381925
0,89,0.35761670669023626
1,89,0.01043908524895068
2,89,0.059422837880256214
3,89,0.01031718343193195
4,89,0.150977615942098
0,90,0.20166843056278294
1,90,0.007050997944876434
2,90,0.09561451828317089
3,90,0.011858052226549917
4,90,0.21580202538512894
0,91,0.22030615771469986
1,91,0.011098445266389922
2,91,0.09580046455547742
3,91,0.009443458274981213
4,91,0.15534670468409292
0,92,0.21888301793705753
1,92,0.007908827958353454
2,92,0.19788794971111603
3,92,0.010384339961991534
4,92,0.17138415449929933
0,93,0.19758503663357588
1,93,0.008406620656327957
2,93,0.05329051035918428
3,93,0.2387350167004929
4,93,0.015265956256072492
0,94,0.1415338314998778
1,94,0.005678095690291494
2,94,0.06898218976564137
3,94,0.23301364316630796
4,94,0.02368641025198917
0,95,0.11536070663447101
1,95,0.0073380585096945485
2,95,0.1722641274959679
3,95,0.009954291354467284
4,95,0.20444974383069847
0,96,0.15081693096399018
1,96,0.007183764482724342
2,96,0.08304050305662933
3,96,0.013274836885064902
4,96,0.1457659871885708
0,97,0.24699996917378203
1,97,0.020300368229289642
2,97,0.009949014566622526
3,97,0.23331278245956644
4,97,0.17191786647018126
0,98,0.2728343050585932
1,98,0.0058931006453143055
2,98,0.009408323628761033
3,98,0.29773919444288804
4,98,0.05936347231581374
0,99,0.23789604568286124
1,99,0.00791490628522685
2,99,0.01602381941454897
3,99,0.3042111116030448
4,99,0.1748648662917213
0,100,0.16528328851887408
1,100,0.01101004834463927
2,100,0.015157084198886816
3,100,0.2698259170952789
4,100,0.08245077059699057
0,101,0.1940538814373308
1,101,0.010138112510520847
2,101,0.03634928972722456
3,101,0.1504948580559955
4,101,0.056333842240038734
0,102,0.18806324479349915
1,102,0.00928752857090135
2,102,0.05859142410096438
3,102,0.14499857151402296
4,102,0.0787926052966261
0,103,0.10364331407887334
1,103,0.006306486744518898
2,103,0.03840013972218692
3,103,0.18051975531005268
4,103,0.04036264780448501
0,104,0.22034537894996753
1,104,0.011733841558188504
2,104,0.04041205536420964
3,104,0.11704319414817332
4,104,0.02660118829312239
0,105,0.2740107219008606
1,105,0.007939301610380173
2,105,0.020637884797099104
3,105,0.12185321407568939
4,105,0.1450470188001486
0,106,0.1680478022037774
1,106,0.004419568663714027
2,106,0.032042525282890165
3,106,0.09726531393685509
4,106,0.18694760504589625
0,107,0.1894074410990615
1,107,0.006464788568116017
2,107,0.02643540729102202
3,107,0.11741276197171246
4,107,0.07001680869831489
0,108,0.17462291898228174
1,108,0.011677671239100636
2,108,0.03160448922777135
3,108,0.13964070113574012
4,108,0.14266415965304458
0,109,0.17046468747812482
1,109,0.009519665376547522
2,109,0.06548285994301688
3,109,0.08575062402080635
4,109,0.14527574810107877
0,110,0.13297345814129302
1,110,0.008413430075585742
2,110,0.022288729938131913
3,110,0.08887266801476322
4,110,0.1067120598652086
0,111,0.4295929796540897
1,111,0.010351732255994187
2,111,0.0813702615995199
3,111,0.10735732673368012
4,111,0.08382207755416624
0,112,0.24397570245181877
1,112,0.0055763085082318545
2,112,0.08032516817579705
3,112,0.06921746470539444
4,112,0.12711981778480713
0,113,0.2249853200973873
1,113,0.00999442900572084
2,113,0.2255148721898863
3,113,0.06703990402040935
4,113,0.03703056325482544
0,114,0.21902163849905865
1,114,0.013422089715926788
2,114,0.341073184293998
3,114,0.07327478137822377
4,114,0.032949978100712415
0,115,0.15357295248872055
1,115,0.007408303002848825
2,115,0.15843142542283667
3,115,0.06663913738308977
4,115,0.010616537803180667
0,116,0.19295501214686797
1,116,0.0065368895664885285
2,116,0.16542947168496913
3,116,0.13669839477646822
4,116,0.009282065972204583
0,117,0.17307390516959664
1,117,0.010672544637582574
2,117,0.27638618416571925
3,117,0.12957270649686026
4,117,0.003727722343550146
0,118,0.17830274973761256
1,118,0.009045132553490265
2,118,0.19521489217627255
3,118,0.10542387957070831
4,118,0.007240910279454769
0,119,0.1362574120466813
1,119,0.008375610545241156
2,119,0.15000376872305282
3,119,0.10913146178397051
4,119,0.004370785598421707
0,120,0.22253671394993285
1,120,0.009519312430747289
2,120,0.1718474959219341
3,120,0.15423382641146183
4,120,0.006559338406503393
0,121,0.4114696945202325
1,121,0.009499908934026486
2,121,0.10670502988349159
3,121,0.09052397035597962
4,121,0.008090215732130335
0,122,0.17076011028762
1,122,0.006915403534885009
2,122,0.17057788490575201
3,122,0.09649399832799899
4,122,0.006547213713048905
0,123,0.12176997655367579
1,123,0.007002153646652085
2,123,0.06298695104848412
3,123,0.03400427173170051
4,123,0.16782532633457176
0,124,0.3230022844592131
1,124,0.004189285086940013
2,124,0.07615237559676205
3,124,0.020658675259814567
4,124,0.1884865762070973
0,125,0.2763207638133338
1,125,0.007919745705014943
2,125,0.06492827621941269
3,125,0.18346734384136665
4,125,0.01317557801188844
0,126,0.31903736691037526
1,126,0.009193594619933531
2,126,0.1174715281634818
3,126,0.16708112184129773
4,126,0.012122451407118472
0,127,0.320653916243677
1,127,0.011900415387094139
2,127,0.1983256611289984
3,127,0.13853932408722638
4,127,0.02859891070525264
0,128,0.19354123178876587
1,128,0.010023022108373178
2,128,0.1789531105649588
3,128,0.09588440283216325
4,128,0.010769141020069442
0,129,0.22350584858148553
1,129,0.009884017471830125
2,129,0.05870097997050605
3,129,0.26509583626538336
4,129,0.02006747751418123
0,130,0.14738945259580838
1,130,0.006706962765636787
2,130,0.06684596088829291
3,130,0.12027704047104966
4,130,0.011505723215508402
0,131,0.2513641117730578
1,131,0.008697777918637933
2,131,0.10173887763380152
3,131,0.15238356301759864
4,131,0.011850520598889067
0,132,0.20161584597403176
1,132,0.010851368193606856
2,132,0.07810796193001815
3,132,0.1581276008610628
4,132,0.010567498099441006
0,133,0.2502141709383391
1,133,0.005789872937114458
2,133,0.11737576094930854
3,133,0.20053579778653394
4,133,0.01250231787590462
0,134,0.18858303763916742
1,134,0.008640155799278418
2,134,0.06387776933064723
3,134,0.09772003952885056
4,134,0.010230685846672732
0,135,0.1901528568475146
1,135,0.006699387217809559
2,135,0.0753428541680938
3,135,0.2294391668834889
4,135,0.01824731292631329
0,136,0.17368810000523455
1,136,0.004640473613914727
2,136,0.05636699189824646
3,136,0.1347034146900093
4,136,0.02503204739353204
0,137,0.22678095239445933
1,137,0.015289733424446103
2,137,0.06263427290179771
3,137,0.1434264646455239
4,137,0.008788611346122108
0,138,0.2113236994353891
1,138,0.01171148045004422
2,138,0.08893639343788018
3,138,0.21669464358435359
4,138,0.010988605389980359
0,139,0.2526847199391424
1,139,0.009657950410144403
2,139,0.15224341727996232
3,139,0.16401082263841532
4,139,0.015995773629351343
0,140,0.13871383397469422
1,140,0.0063686957639765285
2,140,0.09424155581183229
3,140,0.16081594118921405
4,140,0.012820213898504823
0,141,0.2224759856937597
1,141,0.007405984735373456
2,141,0.07865725853569883
3,141,0.22429276461116432
4,141,0.004350021708350153
0,142,0.24829482142838527
1,142,0.00992052846606202
2,142,0.052824316668277464
3,142,0.176321112740553
4,142,0.007378881558649589
0,143,0.1945471458004564
1,143,0.0056020216299341
2,143,0.13668961421311498
3,143,0.1602826738592306
4,143,0.002365609033441851
0,144,0.11987883746121647
1,144,0.009956804366947652
2,144,0.0694621760991604
3,144,0.16020558033446994
4,144,0.0027913338575101046
0,145,0.24324568709671507
1,145,0.007862472230491102
2,145,0.07574877689347215
3,145,0.17435794477079652
4,145,0.021435526068988096
0,146,0.17567831609023582
1,146,0.009593616895257173
2,146,0.11916935024079113
3,146,0.1657172615202931
4,146,0.01151146354682747
0,147,0.296236956766151
1,147,0.0064642540812652055
2,147,0.05623181543608011
3,147,0.1600330616590116
4,147,0.004805048445251273
0,148,0.16964145507091935
1,148,0.008423817996298297
2,148,0.07036111269617104
3,148,0.12610923111508987
4,148,0.005919328794948292
0,149,0.20190806276473505
1,149,0.01060432423689281
2,149,0.08619613926125706
3,149,0.18688724183980618
4,149,0.006970108394823867
0,150,0.13175322386090468
1,150,0.0047577160135161434
2,150,0.06605180723073942
3,150,0.14243389736499038
4,150,0.0064935546393470565
0,151,0.28700080169684883
1,151,0.007759090764315532
2,151,0.12236623075457354
3,151,0.1541335886358398
4,151,0.0038899190176969268
0,152,0.18249090250400096
1,152,0.00405302398189259
2,152,0.06951715698230639
3,152,0.2046166420655651
4,152,0.0037160947971753566
0,153,0.24912421867122692
1,153,0.011155792625474704
2,153,0.14601675820264598
3,153,0.09547683841713872
4,153,0.005171387222825683
0,154,0.13697420361046747
1,154,0.012187095240288338
2,154,0.09052758687741559
3,154,0.1885106688065059
4,154,0.0039015072160044116
0,155,0.2584511178966017
1,155,0.011848108245644862
2,155,0.08116739294801635
3,155,0.10706528398751558
4,155,0.003430681138238274
0,156,0.18500421976136436
1,156,0.003937790206907821
2,156,0.12263805146191693
3,156,0.2454236043114646
4,156,0.0042055986441661385
0,157,0.19637765082191005
1,157,0.009043126452099206
2,157,0.07598445802409351
3,157,0.2496426111722035
4,157,0.007164895548651926
0,158,0.14557985811156435
1,158,0.005126725300354951
2,158,0.11450192627010514
3,158,0.14941500006002495
4,158,0.0077167870534080845
0,159,0.26922725721956553
1,159,0.004450564179987677
2,159,0.042623243255057966
3,159,0.16292131953978684
4,159,0.013772789766144988
0,160,0.1690788580026592
1,160,0.011798302123822192
2,160,0.04590383594373909
3,160,0.14296379295758355
4,160,0.013749013436447828
0,161,0.1551617750492038
1,161,0.00999120362769218
2,161,0.08436341308170459
3,161,0.15410245287713517
4,161,0.009763269531477308
0,162,0.1863119273198291
1,162,0.011609192528805868
2,162,0.04743046691419221
3,162,0.10107987345094864
4,162,0.010195290273980917
0,163,0.1490159950331228
1,163,0.004972430957657804
2,163,0.05669713692995234
3,163,0.20542187978865611
4,163,0.011319603434953168
0,164,0.21574317483096328
1,164,0.01192084674128404
2,164,0.04536058284126637
3,164,0.14103671932918477
4,164,0.015688184627848052
0,165,0.1877406143175372
1,165,0.012695321365036538
2,165,0.14810480335539256
3,165,0.22320030454506234
4,165,0.013636454337002224
0,166,0.20674446247677936
1,166,0.013156441100698836
2,166,0.06575278519553363
3,166,0.22198369362850345
4,166,0.007866244605195156
0,167,0.2767600788349842
1,167,0.011916903612064718
2,167,0.09727601416747722
3,167,0.24712981188185706
4,167,0.003887633408660292
0,168,0.20455151115837605
1,168,0.00462477999425001
2,168,0.10038510970843181
3,168,0.1758452964514216
4,168,0.008112554869709786
0,169,0.23077688526020756
1,169,0.007887548882986787
2,169,0.11577705666726638
3,169,0.1102822491114307
4,169,0.009609120722987969
0,170,0.22891532556888516
1,170,0.008040316492249991
2,170,0.1733234837057017
3,170,0.06031794071614732
4,170,0.009968617371777122
0,171,0.2062210636380638
1,171,0.006820791815360663
2,171,0.1398222903683653
3,171,0.07178493828217727
4,171,0.016774227914689424
0,172,0.11992352518925925
1,172,0.009357070177885559
2,172,0.11043680362041479
3,172,0.14550945095928247
4,172,0.011084066946509336
0,173,0.2553189695938048
1,173,0.006231136987878354
2,173,0.1092619201720024
3,173,0.015413875275083193
4,173,0.205058165114833
0,174,0.1521906133490532
1,174,0.006152786521422943
2,174,0.0996361999343876
3,174,0.008161504070620152
4,174,0.11865399410523925
0,175,0.1585018692072228
1,175,0.015194104339445805
2,175,0.1234907093406917
3,175,0.08795190277341061
4,175,0.0115918595729394
0,176,0.2846804224099083
1,176,0.015782502226694098
2,176,0.1351982239395129
3,176,0.14070063961837675
4,176,0.01547598265303306
0,177,0.1712956441691695
1,177,0.010419217051858803
2,177,0.16475448860521158
3,177,0.01532390425995693
4,177,0.08661322120003648
0,178,0.1499240429114844
1,178,0.00585699999593697
2,178,0.20588709171156752
3,178,0.013296236568854258
4,178,0.13772060054419832
0,179,0.13910005412321727
1,179,0.00823179189958619
2,179,0.18427129124654823
3,179,0.007987751601803815
4,179,0.11609984492701535
0,180,0.345951155197487
1,180,0.006314255561764634
2,180,0.2212262152828971
3,180,0.009952495937288565
4,180,0.16353491806714868
0,181,0.20924147131265156
1,181,0.008126324294702135
2,181,0.03475790217596659
3,181,0.11679399897390169
4,181,0.12950328156770696
0,182,0.1669414050612804
1,182,0.00785495495951086
2,182,0.02321596025214477
3,182,0.13237238514202054
4,182,0.17295438293196913
0,183,0.14347512022310688
1,183,0.004081408435329371
2,183,0.09545476525143348
3,183,0.005888565063119902
4,183,0.15852657412588075
0,184,0.3311430880101834
1,184,0.0057287997937609525
2,184,0.07969595212030169
3,184,0.006786963498833454
4,184,0.1589014451213081
0,185,0.23901889127943526
1,185,0.006441588595940772
2,185,0.1517989849788025
3,185,0.011923319418414208
4,185,0.3175324913810982
0,186,0.2635367098650224
1,186,0.004260178474368355
2,186,0.13357381968425275
3,186,0.01817435247101934
4,186,0.23595123370686089
0,187,0.13819031249569108
1,187,0.008968974653374574
2,187,0.06243106884946309
3,187,0.07173962755752171
4,187,0.11455736875505337
0,188,0.15769875978467532
1,188,0.012535078365939326
2,188,0.07179250002918101
3,188,0.0679584993566229
4,188,0.08073983641487029
0,189,0.2043130181910606
1,189,0.005537767688044596
2,189,0.09115507615073067
3,189,0.10050326650888156
4,189,0.036956951811544396
0,190,0.1836445785090189
1,190,0.015695102307315745
2,190,0.29734531911448914
3,190,0.19286778039430585
4,190,0.016443657587189995
0,191,0.26275177543240485
1,191,0.0054581036933360454
2,191,0.10592050913815171
3,191,0.01275976738730767
4,191,0.06607529991105907
0,192,0.1975674675560764
1,192,0.017477512671177697
2,192,0.09014189281424154
3,192,0.010930121413143437
4,192,0.12638120187113516
0,193,0.21550359657127638
1,193,0.016386340996404458
2,193,0.08946180325404599
3,193,0.012733190683414726
4,193,0.07873165622678174
0,194,0.14236332475707486
1,194,0.009760822001602793
2,194,0.11151172907309548
3,194,0.010061349576413752
4,194,0.08645098868217646
0,195,0.26803711878456526
1,195,0.009527924228701294
2,195,0.12069311892009264
3,195,0.01327312961729709
4,195,0.27115120254475955
0,196,0.2127806756177767
1,196,0.0066308467206808875
2,196,0.0698578007921305
3,196,0.025169967330042183
4,196,0.32299817816383203
0,197,0.1389141267522913
1,197,0.01845026799596029
2,197,0.036859250080682956
3,197,0.16136351966700396
4,197,0.011165539889479326
0,198,0.20247505220551207
1,198,0.00772681019248269
2,198,0.08213120491548476
3,198,0.24378205924687757
4,198,0.011103243986959443
0,199,0.24818081932492086
1,199,0.009242727161446255
2,199,0.08229911257412131
3,199,0.14515620127289008
4,199,0.005230542184064056
0,200,0.23814169119810127
1,200,0.012604145989257205
2,200,0.059504453012893
3,200,0.18834731094667412
4,200,0.0075485648785350735
0,201,0.17178864722933684
1,201,0.010341481630434322
2,201,0.08419438212146793
3,201,0.14684306920623807
4,201,0.009133112492417703
0,202,0.2888963003607991
1,202,0.008490297872948051
2,202,0.07453836758021226
3,202,0.2672431377427756
4,202,0.010585585799283932
0,203,0.21786500996778146
1,203,0.006861184360676946
2,203,0.10417953378362825
3,203,0.2608259391181408
4,203,0.005362050120785552
0,204,0.27515414308784264
1,204,0.006010823129223464
2,204,0.04546050727570614
3,204,0.21262643778571247
4,204,0.011268969787516923
0,205,0.12836140997341466
1,205,0.015564391856462283
2,205,0.07123518465542662
3,205,0.015728711889186328
4,205,0.16645496611980645
0,206,0.14468516506140852
1,206,0.009061681946887584
2,206,0.10104769939446019
3,206,0.018383634706024138
4,206,0.2293935865762561
0,207,0.2372279799081597
1,207,0.005927279693723725
2,207,0.03668591980325173
3,207,0.24821845653021674
4,207,0.009901396074840418
0,208,0.132303361684162
1,208,0.011602866777553527
2,208,0.04777191522915697
3,208,0.1797741246634155
4,208,0.005854105287262469
0,209,0.20143821370668558
1,209,0.027164826216865334
2,209,0.05265231765661535
3,209,0.17745100201132727
4,209,0.004237817173244349
0,210,0.27804615853746467
1,210,0.007001907819795816
2,210,0.05897797888995802
3,210,0.24809900318703754
4,210,0.006053741128165023
0,211,0.21400621177570212
1,211,0.006287962703649504
2,211,0.08597839914938556
3,211,0.20917761408709767
4,211,0.008815118563960084
0,212,0.20334871353476308
1,212,0.008149700596146406
2,212,0.13699799172043503
3,212,0.17285129659073759
4,212,0.00610881318321076
0,213,0.18152568995071064
1,213,0.007024442742303388
2,213,0.25309861798200295
3,213,0.012433505834328732
4,213,0.0836795569724712
0,214,0.1715676006588328
1,214,0.004874849336560211
2,214,0.1644736034671411
3,214,0.017952554494404895
